url,keywords
https://www.imdb.com/title/tt0078748/,"alien, outer space, survival horror, monster, space travel, minimal cast, android, survival, first of series, sole survivor, xenomorph, computer, cat, ellen ripley character, 22nd century, gore, alien egg, acid, alien monster, claustrophobic setting, one word title, creature feature, blood, spacesuit, title spoken by character, alien parasite, flamethrower, technology, spacecraft, escape, human body as an alien host, trapped in space, egg, first part, exploding spaceship, airlock, monster movie, vomiting, cat and mouse, monster horror, 2120s, human versus alien, alien contact, science officer, techne, android pretends to be human, planet, infirmary, partial nudity, quarantine, blockbuster, single set production, space exploration, space mariner, cargo spaceship, incubation, alone against the odds, alien reproduction, alien intrusion, sole black character dies cliche, reverse footage, cryogenics, strobe light, megacorporation, dystopian future, blood splatter, vacuum, stasis, cryonics, airshaft, slime, decapitation, cattle prod, orchestral music score, human versus android, space sci fi, mist, coma, pen, distrust, artificial gravity, bursting out of chest, air duct, secret orders, final girl, national film registry, female nudity, space survival, cosmic horror, burial in outer space, american, hatching, mechanic, underwear, molting, space mining, distress signal, medical scan, space captain, death of friend"
https://www.imdb.com/title/tt2582802/,"emotional abuse, drummer, teacher student relationship, jazz music, music school, public humiliation, teacher misconduct, verbal abuse, drum solo, aspiring musician, new york city, obsession, musician, music competition, conservatory, drumming, drums, mentor protege relationship, hand wound, car accident, music conductor, title spoken by character, f word, drumstick, breaking up with girlfriend, title based on song, jazz band, car crash, breakup, breakup date, psychological drama, physical abuse, jazz score, bloody hand, jazz concert, concert, late arrival, lateness, father son relationship, blood, practice, montage, manhattan new york city, virtuoso musician, teenage boy, jazz club, sabotage, based on short film, ambiguous ending, title appears in writing, 2010s, 21st century, motivation, stand alone movie without sequel, academia drama, five word title, evil mentor, reference to paul mccartney, reference to john lennon, reference to charlie parker, no opening credits"
https://www.imdb.com/title/tt0482571/,"illusion, magician, rivalry, magic, death by drowning, double, performer, obsession, tesla coil, death, dead bird, boy, jail cell, friend, audience, finger cut off, electric spark, partner, twin brother, 19th century, twins, killing an animal, illusionist, secret, diary, murder, backstage, magic trick, stage magician, two word title, human duplication, no opening credits, cage, journal, canary, bird, steampunk, doppelganger, london england, surprise ending, in medias res, holding someone's head underwater, england, written by director, writer director producer, title same as book, dual role, marriage, rainstorm, blindness, loss of brother, loss of wife, key, wig, identical twins, faked death, falling from height, flashback, voice over narration, rain, aunt nephew relationship, adultery, anger, death of wife, death of brother, horse and carriage, violence, nikola tesla character, man wears a wig, little girl, little boy, husband wife relationship, cat, gun, gunshot, door key, dead body, fear, court, male police officer, police, reference to thomas edison, year 1899, workhouse, storm, woods, royal albert hall london, loss of loved one, loss, courtroom, girl, blind man, jail, englishman, drinking, stage, stage act, stage show, parallel montage, agent"
https://www.imdb.com/title/tt0088763/,"time travel, time machine, delorean, 1950s, year 1985, 1980s, year 1955, high school, mother son relationship, clock tower, teenage girl, time paradox, marty mcfly character, father son relationship, part of trilogy, paradox, clock, inventor, peeping tom, hero, national film registry, plutonium, mother son incest avoided, pay phone, rube goldberg machine, race against time, first of series, product placement, remote control car, love at first sight, skateboard, bully, breakfast machine, flying car, nuclear power, profanity, young love, person in a car trunk, fish out of water, jeep, scientist, alarm clock, principal, walkman, farm, first of trilogy, back to the future, coming of age, flirting, mother attracted to son, marriage, alcoholism, teenager, experiment, intergenerational friendship, mailbox, binoculars, garage, rock band, california, teen comedy, walkie talkie, car accident, singing, odyssey, loudspeaker, attempted rape, past, reference to star wars, teenage boy, small town, famous song, famous score, first part, four word title, castle thunder, slow motion scene, dysfunctional family, chase, blockbuster, video camera, spit take, lightning, cafeteria, thunderstorm, photograph, dog, bulletproof vest, school dance, unwanted kiss, first kiss, guitar, terrorist, barn, hit by a car, car trouble, destiny, parking lot, battle of the bands, shopping mall"
https://www.imdb.com/title/tt1853728/,"slavery, racial vengeance, racial violence, torture, ku klux klan, one against many, sadism, n word, racial slur, whipping, revenge, violence, black western, slave, freedom, bounty hunter, dentist, runaway slave, revisionist history, refusing a handshake, testicles, reference to boston massachusetts, racism, freed slave, female nudity, reference to siegfried and brunhilde, dynamite, male nudity, reference to alexandre dumas, pre civil war, rescue, plantation, mississippi, texas, historical fiction, rescue mission, firing two guns simultaneously, shooting a horse, human skull, hands up, shooting a dead body, dog attack, ex slave, chains, chase, gunslinger, racial stereotype, derringer, shot multiple times, flogging a woman, screaming in pain, flogging scar, ethnic slur, dog, f word, exploding house, human in a cage, human branding, scars on back, slave girl, shootout, bullwhip, blaxploitation, 19th century, african american, castration, bound and gagged, massacre, blood on camera lens, snowman, blood, slow motion scene, blood on the floor, revisionist western, bust sculpture, good versus evil, incest subtext, race relations, racial tension, male full frontal nudity, pubic hair, male pubic hair, grindhouse film, brief male frontal nudity, male protagonist, retro version of studio logo, overhead camera shot, rape and revenge, implied rape, black protagonist, eye gouging, character repeats someone else's dialogue, hero murders a woman, hound, female full frontal nudity, epic western, female frontal nudity, female pubic hair, non sexual female nudity, female rear nudity"
https://www.imdb.com/title/tt0054215/,"motel, shower, surprise ending, serial killer, psychological horror, dissociative identity disorder, voyeurism, corpse, based on novel, bathroom, secretary, phoenix arizona, murder of a nude woman, mental illness, famous twist, private detective, blood, stolen money, domineering mother, famous score, murder, split personality, mother son relationship, plot twist, suspense, macguffin, butcher knife, psychotic, blockbuster, cross dressing, peeping tom, motel clerk, missing person, falling down stairs, taxidermy, swamp, psychiatrist, skull, sleeping in a car, bird, scream, alimony, envelope, fruit cellar, rural setting, oedipal complex, sheriff, recluse, highway patrol, psychopath, used car dealer, matricide, car in water, stabbing, victim invited to dinner, embezzlement, shower curtain, hotel, phone booth, arizona, death of girlfriend, false accusation, human monster, famous line, death threat, posing as married couple, identity crisis, mirror, crime literature on screen, stabbed in the shower, road trip, peephole, psychosis, proto slasher, flirting, wig, alone in house, all knowing psychiatrist, slasher, hardware store, proto giallo, neon sign, based on ed gein, silhouette, secret, nervous breakdown, motel owner, mistaken identity, license plate, guilt, disguise, scared by mirror image, overhead camera shot, realtor, rainstorm, loss of sister, jail, impersonation, dating, cellar"
https://www.imdb.com/title/tt0253474/,"pianist, holocaust, hiding a jew, survival, based on autobiography, nazi occupied poland, based on true story, discrimination, religion, year 1939, year 1945, central europe, person in a wheelchair falls from height, killing someone in a wheelchair, attacking someone in a wheelchair, boy, knocked unconscious, army, playing dead, soviet, two men dancing, no entry sign, horse, white horse, brown horse, sibling relationship, jewish father, smuggling, soldier, jarhead, lost husband, german in poland, beard, family dinner, radio, dead end, smuggle, three piece suit, brother brother relationship, thrown from a balcony, brother sister relationship, father daughter relationship, father son relationship, mother daughter relationship, mother son relationship, woman wears a hat, year 1940, year 1942, year 1943, year 1944, cult film, anti nazi, man with a beard, man wears a hat, man wears suspenders, bare chested male, polish jew, docudrama drama, epic war, original author as character, man in a bathtub, europe, 2000s, central european history, stand alone movie without sequel, tragedy drama, period drama, classical music, epic drama, 1930s, 1940s, 20th century, one word title, ghetto, ruins, piano, warsaw uprising, concert, deportation, musician, nazi, motivational, shoah, jewish resistance, penknife, dead boy, existentialism, world war two, pogrom, faked death, second chance, long suffering, nazi soldier, nazi occupation, war crime, resistance, bathtub, no opening credits, loss of sister, loss of mother"
https://www.imdb.com/title/tt1675434/,"caregiver, class differences, disabled person, quadriplegia, friendship between men, rich poor, interracial friendship, wheelchair, paragliding, paralysis, black man, abstract painting, paris france, job interview, reference to earth wind and fire, france, docudrama drama, lunch date, handicapped protagonist, mansion, scene before opening credits, phantom pain, man shaves a man, delivery driver, intellectual, in medias res, classical music, bathtub, reference to hector berlioz, tetraplegic, social prejudice, disability, heels, bathing, letter writing, 2010s, co written by director, senegalese man, told in flashback, epilogue, live in caregiver, selling a painting, birthday party, repeated scene, man uses a motorized wheelchair, man uses a wheelchair, winking, young, man, surprise, lesbian character, male male relationship, friendship, man flirts with a woman, bromance, male protagonist, cigarette smoking, bearded man, sportscar, handicapped man, dead wife, french, speeding vehicle, based on real person, kiss, teenage girl, teenage boy, police officer, joint, teenager, male nurse, nurse, lifting a male into the air, stocking, shaved head, archive footage, reference to victor hugo, reference to the village people, reference to barry white, reference to johann sebastian bach, reference to tom and jerry, reference to richard nixon, reference to rimbaud, reference to apollinaire, reference to marge simpson, police chase, maserati, reference to frederic chopin, reference to franz schubert, criminal record, reference to al capone, reference to justin bieber, reference to barack obama, theft, physical therapy, marijuana joint, adoptive mother, drug dealing, dating, baby monitor"
https://www.imdb.com/title/tt0034583/,"nazi, love triangle, nightclub, world war two, casablanca morocco, anti nazi, french morocco, resistance fighter, french resistance, national film registry, immigration document, drunkenness, lovers reunited, police chief, anti hero, cynicism, american expatriate, macguffin, world war two in africa, resistance movement, interracial friendship, old flame, sacrifice, double cross, concentration camp survivor, arrest, visa, pianist, famous line, shot to death, police, gestapo, nazi occupation, casino, heartbreak, french north africa, street bazaar, 1930s, casablanca, german, french colony, czech, airfield, womanizer, fugitive, norwegian expatriate, narration, waiter, mercenary, refugee, escape, city name in title, free french, flashback, military officer, nazi occupied france, nightclub owner, secret marriage, newlywed, propaganda, murder, vichy, roulette, train station, pickpocket, black market, police corruption, based on play, bartender, singing, cafe, musician, tuxedo, globe, paris france, champagne, rainstorm, famous song, piano, wager, title spoken by character, czech resistance, held at gunpoint, deception, desperation, last train from paris, compassion, cigarette smoking, song request, graft, afi, broken heart, love, pistol, tearjerker romance, tearjerker, wartime romance, blockbuster, anti fascism, africa"
https://www.imdb.com/title/tt0095327/,"food, orphan, 1940s, survival, firefly, older brother younger sister, theft, insect, homelessness, ghost, illness, horrors of war, doctor, older actors younger roles, studio ghibli, piggyback ride, train station, year 1945, child, maggot infested corpse, imperial japan, burning houses, tin can, abandoned mine, 2d animation, anime animation, mature animation, female frontal nudity, traditional animation, yankee, housefly, for grown ups animation, fish, sibling relationship, hugging, hand drawn animation, female full frontal nudity, stand alone movie without sequel, period drama, asia, japan, shelter, japanese, hunger, air raid, disaster, in medias res, imitating the firing of a gun, male tears, three word title, emaciation, starvation, fallout shelter, watermelon, water canteen, voice over narration, vegetable field, tree, tomato, swing, subway, strawberry, stove, shovelling, scrapping, sandbox, ring, ribcage, rash, pumpkin, prickly heat, potato, plum, pickled plum, neighbor, naval cruiser, mint, melon, medicine, loneliness, janitor, imitation, herring, heart trouble, gymnastic high bar, grape, fruit drop candy, farmer, duck, countryside, comb, catching firefly, butter, burying dead firefly, burial, bucket, broom, bicycle, beanstalk, attack"
https://www.imdb.com/title/tt0047396/,"wheelchair, apartment, broken leg, amateur detective, new york city, photograph, director cameo, suspense, neighbor, murder, apartment building, binoculars, based on short story, marriage, police detective, manhattan new york city, nurse, photographer, voyeurism, window blinds, detective, breaking and entering, anonymous telephone call, camera, dog, killing a dog, flashbulb, falling from a window, garden, dancer, blackmail, kiss, salesman, fight, piano, handbag, fire escape, arrest, nightgown, slide photograph, feminine intuition, pajamas, waiter, massage, hearing aid, dating, bachelor, courtyard, burglary, sculpture, carried over the threshold, shovel, whispering, uxoricide, blinded by camera flash, invalid, newlywed, party, sculptor, socialite, heat wave, food delivery, pill, death of pet, suicidal, peeping man, greenwich village manhattan new york city, telephoto lens, songwriter, back scratcher, world war two veteran, wedding ring, surprise ending, two word title, national film registry, meta film, rainstorm, slapped in the face, loneliness, moving man, yawning, cigar smoking, cigarette smoking, falling from height, note slid under a door, suitcase, wine, electric razor, long take, brandy snifter, cigarette box, brandy, knife, theft, jewelry, witness, street life, climbing a fence, ice bucket, butcher knife"
https://www.imdb.com/title/tt0095765/,"film projectionist, cinema, flashback, blind man, coming of age, nostalgia, italy, funeral, movie director, priest, projection booth, film reel, first love, kiss, mother son relationship, bicycle, projectionist, projector, altar boy, widow, sicily italy, film censor, catholic church, maturation, prostitute, rome italy, 1980s, fictional city, nitrate film, cinephilia, love letter to cinema, village, friendship, sex scene, movie theatre on fire, melodrama, haunted by the past, generation gap, 1940s, accidental fire, masturbation, italian cinema, censorship, train station, outdoor sex, dr. henry jekyll character, maid marian character, robin hood character, cattle, dog, censor, cat, orphan, brother sister relationship, censored, disregard for authority, authority figure, neighbor, lottery, estrangement, riding a bicycle, walking slow, boy crying, crying boy, crying little boy, movie poster, poster, film break, reference to clark gable, partially censored, north versus south, social prejudice, roman catholic church, lost money, hearse, photographer, mustache, shepherd, dead soldier, angry mother, son angry at mother, waking someone, waking with a start, forcing someone to wake up, working on a holiday, kicking a boy, kicking a child, child kicked, mother spanking child, mule, mathematics lesson, exam, examination, sweating, ruins, ruin, death news, news of death, pension, breast groping"
https://www.imdb.com/title/tt2380307/,"afterlife, mexico, musician, death, day of the dead, petal, singing, memory, ban on music, dog, mexican culture, exclusive party, murder, male protagonist, family relationships, bell falling on someone, child protagonist, guitar, shoeshine boy, shoeshine, breaking a guitar, photograph, fireworks, cemetery, tomb, land of the dead, skeleton, swimming pool, falling into a swimming pool, show, betrayal, death of loved one, gender disguise, city view, acoustic guitar, dancer, hit on the head with a shoe, wheelchair, flower, statue, face paint, running away from home, hoodie, police, stage fright, bouncer, carrying a boy on one's shoulders, living skeleton, skull makeup, great great grandfather great great grandson relationship, grandmother grandson relationship, shoemaker, giving a blessing, movie star, talent show, talent contest, forgotten, animate skeleton, talking skeleton, entering through a window, police officer, plot twist, ghost, voice over narration, shoemaking, boy, great grandmother, ancestor, bell, dia de los muertos, flashback, poisoning, falling from height, revenge, poison, tears, leaf, smoke, purple sky, record album, father daughter relationship, mother daughter relationship, family portrait, framed photograph, anniversary, cross, crucifix, crucifix mounted on a wall, workshop, air guitar, record player, attic, tour, mustache, apron, repression, contest, stray dog, hit in the face with a shoe, fate"
https://www.imdb.com/title/tt0361748/,"nazi, world war two, alternate history, brutality, jewish resistance, bomb, intentionally misspelled title, movie theater, baseball bat, violence, scalping, revenge, nazi uniform, nazi soldier, bar shootout, beaten to death with a baseball bat, exploding building, gun, sniper, blood, interrogation, paris france, massacre, carving into human flesh, secret military operation, nazi occupation, france, soldier, strangulation, historical fiction, racism, nazi hunter, wilhelm scream, sadism, historical fantasy, colonel, woman strangled to death, film projectionist, film projection booth, torture, murder, dead woman, theater, nazi officer, nazi occupied france, man shot to death, ss officer, foot fetish, f word, flatulence, street shootout, shootout, gunfight, blood splatter, racial slur, sole survivor, mutilation, hit with a baseball bat, garrotting, shooting a woman, danger, suspicion, hiding under floorboards, machine gun, whipping, bag over head, knife, betrayal, person on fire, fear, reference to adolf hitler, jew, anti semitism, champagne, psychopath, holocaust, 1940s, cult film, jewish american, dark comedy, lighting a cigarette for a woman, false identity, 20th century, american abroad, female undercover agent, nonlinear timeline, war hero, rear entry sex, projectionist, milk, escape from prison, flashback, autograph, farm, film reel, basement, flash forward, bar, voice over narration, unsubtitled foreign language"
https://www.imdb.com/title/tt0081505/,"haunted hotel, labyrinth, isolation, freezing to death, typewriter, based on novel, hedge maze, domestic violence, surrealism, imaginary friend, mother son relationship, father son relationship, snowstorm, tricycle, bar, ghost, telepathy, chase, based on the works of stephen king, hallucination, mirror, ghost child, breaking down a door, ambiguous ending, ballroom dancing, chapter headings, supernatural power, psychological disintegration, caretaker, insanity, writer's block, premonition, blood, axe, elevator, writing backwards, slow motion scene, overhead camera shot, chopping down a door with an axe, family relationships, haunting, winter, psychic, bathtub, dysfunctional family, nightmare, photograph, marriage, baseball bat, scene during opening credits, seclusion, cartoon on tv, restroom, child abuse, bathroom, murder, kitchen, female frontal nudity, famous line, surprise ending, alcoholic relapse, female full frontal nudity, actor shares first name with character, cabin fever, bartender, gore, corpse, child in jeopardy, butler, good versus evil, toy car, trance, skeleton, repetition, two word title, electronic music score, long take, talking backwards, famous score, colorado, female nudity, job interview, escape through a bathroom window, falling down stairs, writing the same words repeatedly, airplane, blockbuster, rocky mountains, pantry, filicide, gifted child, blood splatter, mutilation, murder of a child, pay phone, scream, walk in freezer, hallway, luxury hotel, author"
https://www.imdb.com/title/tt4154796/,"time travel, superhero, super villain, cosmic, marvel cinematic universe, sequel, superhero team, action hero, epic battle, final battle, ensemble cast, talking raccoon, battle, blockbuster, hero, invasion, raccoon, fourth part, severed arm, alternate timeline, based on comic book, iron spider armor, younger version of character, sacrifice, talking animal, shared universe, ant man character, spider man character, black panther character, war machine character, the incredible hulk character, scarlet witch character, tony stark character, hawkeye character, group name in title, memorial, revenge, asgardian, alien attack, alternate dimension, destruction, drax the destroyer character, doctor strange character, fighting in the air, bow and arrow, red skull character, stan lee cameo, thor the marvel comics character, 5 years later, battle of new york, captain marvel the marvel comics character, assassin, groot character, jane foster character, setting things right, flying superheroine, destiny, redemption, fight for survival, portal, guilt, depression, no opening credits, part computer animation, shot back to back, superhero action, iron man character, black widow character, death of recurring character, pepper potts character, heist, action heroine, based on comic, death of major character, female fighter, female warrior, strong female character, homosexual, natasha romanoff character, good versus evil, alien, alien supervillain, back from the dead, decapitation, falling to death, half human, thanos invasion, genius, surrealism, beer, winter soldier character, peter parker character, sword, japan, quantum realm, infinity stone, alien superhero, superheroine, year 2012, year 2014"
https://www.imdb.com/title/tt1345836/,"batman character, terrorist plot, bruce wayne character, motorcycle, sequel, near death experience, cell phone, selina kyle character, part of series, hallucination, cave in, waterfall, motorcycle chase, warlord, showdown, trapped, cave, flare, self sacrifice, female villain, hero, courage, epic battle, female thief, anger, masked villain, evil woman, famous score, leather suit, superhero action, key, exploding building, protest, revolution, sociopath, assassination attempt, city hall, limousine, fire, mansion, airplane hijacking, police chase, orphan, flood, captain, collapsed bridge, thug, airplane, explosion, destruction, third part, written by director, bravery, no title at beginning, neo noir, based on comic book, terrorist, mysterious woman, suspense, police officer, hand to hand combat, warrior, villainess, super villain, superhero, opening action scene, lawlessness, dungeon, action hero, deception, fictional city, cape, survival, hatred, cell phone trace, aerial camera shot, child in jeopardy, city in jeopardy, james gordon character, lucius fox character, ra's al ghul character, talia al ghul character, thomas wayne character, catwoman character, lens flare, vehicle, american national anthem, singing, child, evil organization, waitress, evil scheme, high tech, company, business, stock market, stocks, economy, armored vehicle, hat"
https://www.imdb.com/title/tt0090605/,"alien, rescue mission, soldier, monster, xenomorph, ellen ripley character, sequel, android, cat, death of daughter, doll's head, yelling for help, acid burn, strong female character, concussion, human versus alien, human body alien host, action heroine, spaceship, acid, space marine, little girl, surrogate mother, space colony, rescue, cryogenics, trust, helmet camera, camaraderie, doll, screaming girl, locked in a room, telling someone to shut up, bolt upright after nightmare, alien queen, strong female lead, creature feature, crawling through an air shaft, betrayal, childhood innocence, megacorporation, parenthood, self sacrifice, promise, cult film, nightmare, corrupting influence of capitalism, male android, mother daughter relationship, year 2179, orphan, blonde child, girl, planet, facehugger, traumatized child, child in jeopardy, proximity detector, woman wears underwear, sliding door, dropship, space vessel, traumatized girl, armoured personnel carrier, alien attack, assault rifle, impaled through the back, futuristic, space western, combat, mercenary, female mercenary, commando, gore, sole survivor, bandana, gritty, cryogenic sleep, exo suit, marine corporal, band of brothers, setting off fire sprinkler, robot, waiting for an elevator, female female hug, i cross my heart and hope to die, chain of command, freaking out, orbiting starship, alien egg, orchestral music score, torso cut in half, nuclear explosion, egg, tracking device, cocoon, motion sensor, knife game, critique of capitalism, suspended animation"
https://www.imdb.com/title/tt4154756/,"superhero, ensemble cast, marvel cinematic universe, supervillain, wakanda, good versus evil, epic battle, sequel, based on comic book, death of recurring character, infinity stone, flying superhero, teenage superhero, superheroine, iron man character, bruce banner character, spider man character, captain america character, talking raccoon, death of major character, final battle, genocide, no opening credits, scene after end credits, fictional planet, supernatural power, battlefield, third part, epic, natasha romanoff character, tony stark character, stabbed in the chest, race against time, alien supervillain, time reversal, torture, star lord character, gamora character, groot character, nebula character, space travel, blockbuster, gauntlet, adoptive daughter, megalomaniac, final showdown, shared universe, black panther character, black widow character, alien superhero, rocket raccoon character, the incredible hulk character, thor the marvel comics character, shot back to back, action hero, action heroine, superhero team, bucky barnes character, cosmic, steve rogers character, peter parker character, sam wilson character, raccoon, hammer axe, death of a comic book character, returning character killed off, spaceship, battle, sacrificing a loved one, s.h.i.e.l.d., world domination, hand to hand combat, tesseract, force field, distress signal, outer space, alternate dimension, fight to the death, moral dilemma, sorcerer, flashback, sacrifice, guardians of the galaxy, pepper potts character, part computer animation, talking animal, tech genius, death of loved one, loss of loved one, interrogation, bubble, alternate reality, new york city, fictional african country, sanctum sanctorum, stan lee cameo, severed head, decapitation, torso cut in half, macguffin"
https://www.imdb.com/title/tt0086879/,"opera, jealousy, composer, 18th century, priest, rivalry, genius, vienna austria, guilt, envy, father son relationship, sheet music, 1790s, 1780s, 1820s, told in flashback, confession, classical music, attempted suicide, based on play, deception, crucifix, egotism, admirer, exhaustion, betrayal, frustration, flatulence, disillusionment, humiliation, dictation, emperor, talent, epic, theater, singing lesson, obsession, wig, chocolate, singer, piano, loss of husband, maid, funeral, cemetery, mask, marriage, child prodigy, character name in title, title spoken by character, landlady, talking backwards, mass grave, national film registry, bipolar disorder, sexual favor, indecent proposal, fainting, unrequited love, horse drawn carriage, drunkenness, patron, overwork, lust, chastity, cruelty, forgiveness, loss of father, prayer, italian, deathbed, holy roman empire, 1760s, biographical fiction, ballet, insane asylum, marital separation, throat slit, 1770s, censorship, snowstorm, profanity, mistaken identity, tragedy drama, actor, burial, laughter, prima donna, yawning, disguise, candle, cathedral, pope, immaturity, orchestra, illness, dancing, one word title, pregnancy, blindfold"
https://www.imdb.com/title/tt0043014/,"silent film star, butler, hollywood california, jealousy, recluse, delusion, actress, told in flashback, film industry, comeback, beverly hills california, murder, place in title, egocentric woman, debt, hiding place, vintage car, love triangle, national film registry, typewriter, gigolo, monkey, party, movie star, funeral, corpse, dead body in a swimming pool, shooting, mansion, hitchhiking, famous score, pet funeral, pipe organ, suicide, car repossession, los angeles california, silent movie star, gossip columnist, isotta fraschini automobile, movie studio, screenwriter, actor, new year's eve party, filmmaking, bridge the card game, swimming pool, older woman younger man relationship, famous line, escape, loneliness, overcoat, card game, abuse of power, emotional abuse, screenplay, celebrity, attempted suicide, servant, pet monkey, grave, loyalty, letter, secret, reporter, egotism, afi, orchestral music score, cigarette smoking, cigarette holder, cigarette case, car chase, photograph, photographer, writing, pistol, coffin, staircase, portrait painting, motorcycle cop, lighting a cigarette for a woman, musician, kidnapping, gaslighting, kept man, sunset boulevard los angeles, irreverence, nose job, dancing, tuxedo, vanity, singing, tow truck, nostalgia, love affair, ashtray, rehearsal, refuge, movie screen, california, motorcycle"
https://www.imdb.com/title/tt1187043/,"motivation, coming of age, against the system, hairy chest, papadum, coma, male underwear, male friendship, college, bare chested male, bollywood, optimism, muslim, suicide, suicide attempt, india, reference to neil armstrong, boy wears eyeglasses, girl wears eyeglasses, trimming mustache, simla india, character repeats someone else's dialogue, male male relationship, airplane, airport, hazing, scene before opening credits, scene during opening credits, playing guitar, reference to hiroshima, reference to nagasaki, stand alone movie without sequel, world, male protagonist, bromance, coming of age drama, asia, friend, student, engineering, writing with both hands, subjective camera, character's point of view camera shot, slow motion scene, urination, flatulence, fast motion scene, dream, best friend, following a dream, wildlife photography, wedding crasher, webcam, velcro, vacuum cleaner, stolen identity, search, science project, satire, rubik's cube, rivalry, reference to hippocrates, quest, prank, power failure, power cut, paralysis, optimist, nri, morality, mistaken identity, middle class family, male bonding, love at first sight, loss of brother, local blockbuster, lisp, kiss, journey, imagery, genius, freeze frame, flashback within a flashback, first love, father daughter relationship, fake heart attack, emergency landing, embarrassment, electricity failure, drunkenness, dilemma, convocation, childbirth, catch phrase, buddy, bhagavad gita, based on bestseller, professor, friendship, classroom"
https://www.imdb.com/title/tt0050825/,"trench warfare, military officer, world war one, bayonet, soldier, military, drunkenness, rifle, french army, court martial, defense lawyer, infantry, france, 1910s, execution, general, fear of death, military justice, pistol, national film registry, battle, title based on poem, blindfold, firing squad, music hall, suicide attack, hand grenade, judicial system, death penalty, refusing to obey orders, despair, cowardice, confessional, catholic, cockroach, anti war, head injury, based on novel, western front, waltz, ballroom, artillery, end credits roll call, controversy, long take, brawl, fistfight, title same as book, slapped in the face, blackmail, revolver, arrogance, whistle, fight, helmet, bolt action rifle, combat, lawyer, barbed wire, facial scar, cult film, cannon fodder, literature on screen, shotgun, machine gun, fighting the system, depraved indifference, political apathy, ruling class, social contrast, scapegoat, bayonet charge, elitism, deep focus, singing, ant, stockade, epic war, epic drama, idealism, bombardment, independent film, based on true story, surprise ending, three word title, cult director, behind enemy lines"
https://www.imdb.com/title/tt15398776/,"manhattan project, nuclear physicist, nuclear, american politics, atomic bomb, year 1945, albert einstein character, nuclear weapon, los alamos new mexico, world war two, 1940s, top secret, security clearance, based on real people, j. robert oppenheimer character, based on true story, husband wife relationship, based on biography, nonlinear timeline, nuclear weapons, character name in title, harry s. truman character, desert, betrayal, reference to the potsdam conference, reference to the spanish civil war, reference to atomic bombing of hiroshima, reference to atomic bombing of nagasaki, female nudity, based on real person, period drama, written by director, mastermind, explosion, nuke, guilt, theoretical physicist, political biopic, black and white scene, reference to adolf hitler, reference to john f. kennedy, politics, political manipulation, quantum physics, scientist, brother brother relationship, moral dilemma, trinity bomb test, bomb explosion, non linear narrative, antisemitism, president of the united states, accused of being a communist, historical event, female topless nudity, sex scene, atomic testing, president, atomic explosion, communist, some scenes in black and white, laboratory, atom test, nuclear fission, man wears a hat, nightmarish vision, science, bomb making, hydrogen bomb, new mexico, 1950s, reference to sigmund freud, reference to karl marx, title at the end, reference to joseph mccarthy, reference to dwight d. eisenhower, politician, mistress, fantasy sequence, mushroom cloud, christmas party, secret laboratory, compartmentalization, physics, american abroad, college student, college professor, time magazine, newspaper headline, manipulation, jewish american, plutonium, uranium, nuclear energy, atomic energy, revenge, film starts with quote, countdown, epic, year 1954"
https://www.imdb.com/title/tt0338013/,"memory, loneliness, valentine's day, flashback, nonlinear timeline, erased memory, beach, retrograde narrative, surrealism, friedrich nietzsche quotation, induced amnesia, walking on a beach in winter, bathing in a sink, playing against type, reference to alexander pope, angry ex girlfriend, suffocation, reference to showtime at the apollo, reference to row row row your boat, reference to my darling clementine, reference to huckleberry hound, montauk long island new york, deja vu, manic pixie dream girl, borderline personality disorder, dark romance, montauk new york, tragicomedy, frozen lake, thong panties, black panties, blonde, lift skirt, pink panties, british actor playing american character, snow, raining inside house, prologue, pain, older man younger woman relationship, mental breakdown, fear, extramarital affair, ex boyfriend ex girlfriend relationship, drawing, car dent, beach house, barnes and noble bookstore, told in flashback, second thoughts, reverse chronology, multiple perspectives, inside the mind, forced perspective, films that begin with final chronological scene, reference to friedrich nietzsche, nipples visible through clothing, braless, love triangle, love at first sight, experiment gone wrong, elephant, library, dyed hair, audio cassette, frozen river, infidelity, boyfriend girlfriend relationship, amnesia, green haired woman, red haired woman, blue haired woman, green hair, blue hair, underwear, panties, bed on beach, title spoken by character, sofa bed, band, adult plays self as child, man changes clothes, man wears eyeglasses, woman wears lingerie, woman wears a thong, character repeats someone else's dialogue, watching tv, snowglobe, drive in theater, girl wears panties, scene before opening credits, dream, fantasy versus reality, downblouse, tearjerker romance, psychological drama, surreal comedy, postmodern, 2000s, 21st century"
