Name,url,keywords
Are We Done Yet?,https://www.imdb.com/title/tt0422774/,"african american, pregnant woman, question in title, pop tart, moving in, pregnant wife, renovation, raccoon, los angeles lakers, reference to magic johnson, interracial friendship, african american protagonist, pickup truck, money pit, old house, little boy, fish, rooftop, widower, deer, canoe, loss of wife, campervan, mobile home, athlete, basketball player, magazine cover, magazine writer, racewalking, construction worker, construction site, cottage, buying a house, leaky roof, water leak, electric shock, power outage, chopping wood, family home, cameo, crying man, falling off a roof, breakfast, toilet, sitting on a toilet, pet dog, apartment, marital problem, home birth, telephone call"
Area 51,https://www.imdb.com/title/tt1519461/,"conspiracy, secret base, area 51, alien, security system, laboratory, climbing a fence, hiding, alien technology, military base, breaking and entering, night vision, alien abduction, friendship between men, found footage, fake documentary, no survivors, alien spacecraft, spacecraft, 2010s, united states of america, air force, u.s. air force, theory, theorist, u.s. air force soldier, conspiracy theory, conspiracy theorist, idea, notion, courage, team, team up, sketch, blueprint, death, encounter, close encounter of the third kind, fingerprint match, flying object, fingerprint data, vessel, fingerprint identification, abduction, identification, ray, lift, hover, truth, fingerprint"
Norbit,https://www.imdb.com/title/tt0477051/,"character name as title, man wears eyeglasses, woman hits a man, splash, dreamworks, car, convertible, british car, mg motor vehicle, mg car, swedish car, volvo, volvo motor vehicle, volvo car, volvo s40, u.s. car, ford, ford motor vehicle, ford car, ford f series, ford f series super duty, abuse, domestic abuse, hbo max, male nudity, male rear nudity, male wearing shorts, woman, actor plays multiple roles, marriage, orphanage, orphan, overweight, gospel music, obnoxiousness, woman played by man, urine, family conflict, forename as title, one word title, anti semitism, misogyny, buxom, cross dressing, 2000s, blooper reel, bully comeuppance, wimp turns tough, wimp, wife tries to murder husband"
Super Mario Bros.,https://www.imdb.com/title/tt0108255/,"plumber, dinosaur, italian american, based on video game, set up for unmade sequel, f rated, psychotronic film, 1990s, campy, walking into the camera, parallel dimension, orphan, megalomaniac, world domination, torture, news report, absurdism, monster, organized crime, henchman, pizza, surrealism, flamethrower, police station, mutation, gangster, restaurant, scene after end credits, mafia, super jump, sexy woman, oldies music, baseball cap, scally cap, draco reptilian, nightclub, exploding car, brooklyn new york city, dystopia, goth, cult film, car chase, action hero, action heroine, cyberpunk, nun, brother brother relationship, fungus, evolution, multiple monsters"
Inspector Gadget,https://www.imdb.com/title/tt0141369/,"villain, comic hero, hero, robocop, dog, party, hospital, bowling ball, blindfold, actor playing multiple roles, based on cartoon, based on tv series, cat, strong female character, disability, character name as title, psychotronic film, two word title, altered version of studio logo, live action adaptation, slimehouse, 1990s, cyborg, evil doppelganger, cyborg sci fi, inspector gadget character, oddjob character, jaws character, kato character, igor character, superhero action, superhero sci fi, urban adventure, police procedural crime, kids family, bumbling detective mystery, female pedal pumping, gadget, police, claw, inspector, security guard, remake, amputee, film camera, large format camera, camera, dodge viper, cartoon on tv, police inspector"
Escape Room,https://www.imdb.com/title/tt5886046/,"escape room, puzzle, teamwork, clue, code, box, evil corporation, reference to fahrenheit 451, chicago illinois, trapped under ice, parka, compass, mysterious box, glass of water, fire, key, fishing rod, cigarette lighter, billiards, survivor, oxygen mask, falling through ice, quantum zeno effect, screwdriver, reference to rudolph the red nosed reindeer, sliding puzzle, reference to one direction, eight ball, pool table, smashing a surveillence camera, defibrillator, singing in a car, flashback, falling from height, drowning, telephone, snowing, snow, magnet, poison, reference to m. c. escher, waking up from a nightmare, puzzle box, confiscating a phone, crawling through an air shaft, flask, christmas carol, climbing a tree, electrocardiogram, survival"
Highlander II: The Quickening,https://www.imdb.com/title/tt0102034/,"the future, highlander character, security checkpoint, riddled with bullets, fight on a moving vehicle, thrown from a building, thrown through a window, fight to death, decapitated head, year 2024, opera performance, future earth, corrupt company, second film in series, second in a series, return from the dead, rebellion, rebel, rebel leader, head chopped off, trial, punishment, sentence, exile, trial by combat, ultraviolet radiation, video call, zipline, control room, female scientist, control center, environmentalist, female environmentalist, hit with a bottle, run over by a train, theater performance, shakespeare play, hamlet, sex scene, speeding subway train, subway crash, year 1999, energy shield, solar radiation, taxi ride, broadsword, trans atlantic flight, airline safety video, visiting a grave, loss of wife"
Prisoners of the Ghostland,https://www.imdb.com/title/tt6372694/,"rescue, heist gone wrong, japan, geisha, exploding suit, samurai, stuck in a dream, sword fight, brothel, junkyard, radiation burn, stopped time, final battle, final showdown, governor, reference to shakespeare's sonnets, quoting shakespeare's hamlet, reference to shakespeare's sonnet 18, nightmare, ghost, kabuki, candy cinema, dystopian sci fi, one person army action, 2020s, 21st century, gumball, no opening credits, surrealism, bank robbery, bare chested male, bicycle, car crash, explosion, flashback"
Brazen,https://www.imdb.com/title/tt13978306/,"sister, investigation, murder, danger, horrifying, death, book, lawyer, neighbor, detective, novelist, sisters relationship, secret life, webcam, dominatrix, web cam model, secret room, padlocked door, teacher student relationship, sexy teacher, male student in love with female teacher, cleavage, leather outfit, woman wears a bra, red bra, white lace bra, deep cleavage, live internet feed of a murder, video taped confession, kiss, murder mystery, criminal investigation, murder investigation, private investigation, based on novel, life"
Superfast!,https://www.imdb.com/title/tt2933474/,"bare midriff, woman with a bare midriff, dancing, one word title, bomb, black light, fish, bald man, pregnancy test, robbery, nun, priest, bikini, martial arts, planning robbery, hit by a car, female female kiss, kiss, kiss on the lips, explosion, police, throwing money into the air, made fun of for being bald, giving someone herpes, man covered in baby oil, lesbian makeout, closeted lesbian, smart car, tough female cop, lesbian cop, cop criminal lesbian attraction, ethnic stereotype, herpes, lesbian, spoof, cop turns criminal, cop kills cop, street racing, heist, robbing a gangster, undercover cop, unplanned pregnancy, parody comedy, reference to grand theft auto 5, racing, tiny wrench, parody of cult film, exclamation point in title, punctuation in title, parody"
Universal Soldier: The Return,https://www.imdb.com/title/tt0176269/,"time bomb, biopunk, cyborg sci fi, jetski, planting explosives, tied to a tree, jetski chase, swamp, knife thrown in chest, research project, nudity, secret military project, electrocuted to death, firefight, knocked unconscious, scientist, military exercise, swamp boat, one person army action, female reporter, single parent, military research, television reporter, army general, gunfire, flashback, research facility, military research facility, military project, artificial intelligence, super soldier, topless nudity, brain surgery, evacuation, luc deveraux character, thrown through a window, texas, shot to death, second in series, second film in a series, microchip implant, united states of america, riddled with bullets, headbutt, female topless nudity, regeneration, sentient artificial intelligence, female journalist, tv news, female television reporter"
The Gallows,https://www.imdb.com/title/tt2309260/,"haunted school, found footage, year 1993, year 2013, high school, school play, stage, gallows, hanging, camera, talking to the camera, looking at the camera, breaking and entering, cell phone, united states of america, police, characters murdered one by one, masked murderer, supernatural horror, reference to the warriors, masked killer, october 28th, october 29th, october, autumn, supernatural serial killer, police officer, male police officer, schoolteacher, found footage horror, town with a dark secret, school, town, slasher horror, tragedy, night, fright, nebraska, set, death, friend, american horror, body count, teen horror, classmate, dark past, dark secret, secret, hanged to death, smartphone"
The Cat in the Hat,https://www.imdb.com/title/tt0312528/,"cat, talking cat, dr seuss, party, fancy party, animal urination, child, dog, mother daughter relationship, hiding under a bed, bow tie, bull, fired from a job, signing a contract, germophobe, telephone call, pet dog, animal protagonist, hat, cupcake, airbag, reference to universal studios, the beatles song, office, butt crack, the cat in the hat character, animal character name as title, handshake, telling someone to shut up, thing 2 character, thing 1 character, talking fish, goldfish, babysitter, brother sister relationship, mother, hand sanitizer, character name in title, anthropomorphic animal, anthropomorphic cat, mother son relationship, five word title, boyfriend girlfriend relationship, fishbowl, family home, asian american, taiwanese, hiding in a closet, musical number, top hat"
Bats,https://www.imdb.com/title/tt0200469/,"bat, mad scientist, mutation, evacuation, texas, mine, small town, sheriff, scientist, experiment, creature feature, animal attack, bat attack, self sacrifice, national guard, autopsy, one word title, animal as title, gore, grindhouse film, doctor, natural horror, escape, vampire bat, genetically mutated bats, mutated bats, corpse, male corpse, female corpse, bat expert, bitten by a bat, dead body, blood, alcohol consumption, alcohol, implied death of a child, implied death of an infant, cigar smoking, experiment goes wrong, bitten in the throat, skeleton, helicopter, independent film"
Thugs of Hindostan,https://www.imdb.com/title/tt5970844/,"traitor, pirate, thug, ship, british empire, east india company, british india, sea battle, betrayal, explosion, battle, sword fight, patriot, patriotism, bow and arrow, archery, british army, british raj, anti hero, flirting, based on novel"
They/Them,https://www.imdb.com/title/tt14502344/,"psychological thriller, male rear nudity, gay conversion camp, gay conversion therapy, gay conversion, homosexuality, gay, psychological horror, slasher, oral sex, lesbian sex, bare chested male, female rear nudity, lgbtqia, lesbian, male nudity, teenager, female nudity, slasher horror, non binary, group, aversion therapy, behavior modification, group therapy, camp, queer horror, lgbt horror, transgender woman, transgender"
Speed 2: Cruise Control,https://www.imdb.com/title/tt0120179/,"cruise ship, sign language, ship, collision course, bomb, teenage girl, hand grenade, surprise during end credits, motorcycle cop, police chase, near death experience, driving test, ship run aground, number in title, repeat sequel, time bomb, vomiting, caribbean sea, waterborne ship, nipples visible through clothing, cleavage, sexy woman, no underwear, no panties, child in jeopardy, downblouse, braless, four word title, numbered sequel, colon in title, vacation gone wrong, character repeats someone else's dialogue, barefoot, oily skin, sweating, barefoot woman, kiss, bikini, band, singing, deaf, deaf girl, underwater, female pedal pumping, passenger, diamond, porter, oil tanker, danger, computer hacker"
One Missed Call,https://www.imdb.com/title/tt0479968/,"telephone terror, supernatural horror, message from beyond the grave, phone call from beyond the grave, warning from beyond the grave, mystery from beyond the grave, grindhouse film, child in jeopardy, choking to death, death, voice mail, lifting someone into the air, telephone, telephone call, telephone call from self, teddy bear, supernatural power, screaming, murder, montage, flashback, chase, horror movie remake, title appears in writing, tv show, television producer, stabbed in the eye, spirit, sister sister relationship, severed hand, pond, police station, police officer killed, police detective, phone video, peephole, party, nanny cam, mysterious death, mother daughter relationship, library, knife, killer child, investigation, insect, impalement, hospital, hit by a train, hidden camera, hanged man"
The Guardians,https://www.imdb.com/title/tt4600952/,"russia, villain, superhero team, supernatural power, non comic book superhero, murder, russian superhero, russian science fiction, european science fiction, superhero fantasy, superhero action, superhero sci fi, team action, patriot, bare chested male, death, technology, destruction, power, violence, bear, superhero"
The Adventures of Pluto Nash,https://www.imdb.com/title/tt0180052/,"the future, african american hero, gangster, breasts growing, violence, nightclub shootout, laser pistol, chase, vehicle, slimehouse, scene during opening credits, 2080s, year 2087, earth's moon, 21st century, man, space sci fi, moon, casino, nightclub, future, laser gun, gunfight, shootout, african american, outer space, posing as married couple, posing as husband and wife, falling from height, explosion, bodyguard, robot, clone, singer, twins, mars the planet, crude humor, cloning, nightclub owner, on the run, falling from a window, character name in title, surprise ending"
London Fields,https://www.imdb.com/title/tt1273221/,"dystopia, guy fawkes day, male writer, based on novel, neo noir, writer's block, american in london, cheating husband, terminal illness, three men one woman love fourangle, female nudity, female rear nudity, death, love, fatal attraction, sex with multiple partners, clairvoyant woman, female full rear nudity"
The Disappointments Room,https://www.imdb.com/title/tt2364897/,"cat, blood, pulled from theater, supernatural serial killer, child in jeopardy, husband wife relationship, attic, baby, key, death, pills, dog, woman in jeopardy, wine, photograph, kitchen, beating, dead body, f word, drinking, young woman, suspense, mysterious, door lock, little girl, little boy, secret room, ghost, fear, broken mirror, flashback, blonde"
Beverly Hills Chihuahua,https://www.imdb.com/title/tt1014775/,"chihuahua, three word title, slimehouse, animals family, canine, dognapping, kidnapping, rescue, fish out of water, bad guy, north america, mexico, dog fighting, dog, dog movie, german shepherd, tijuana mexico, potted plant, mexico city, chihuahua dog, train, police dog, pinata, talking dog, talking animal, animal in title, beverly hills california, animal, title spoken by character"
You Got Served,https://www.imdb.com/title/tt0365957/,"reference to 'nsync, dance movie, grammatical error in title, dream, group, bare midriff, african american, friend, competition, money, street dancing, dance contest, black, reference to queen, reference to britney spears, dance off, teen movie, teamwork, rap music, hip hop, breakdance"
Furry Vengeance,https://www.imdb.com/title/tt0492389/,"barefoot male, nightmare, close up of eyes, close up of lips, close up of mouth, slapstick comedy, two word title, slimehouse, nintendo wii, wii remote, playing wii, wii tennis, rorschach test, wii sport, dark comedy, 15 year old boy, 15 year old girl, dance party ending, moving house, family relationships, psychiatrist, rural setting, animals family, vulture, north america, real estate developer, real estate, animal, bear, land developer, raccoon, forest, animal in a cage, cage, environmentalism, festival, animal attack, portable toilet, nature, trap, suv, therapist, corporate jet, teacher, school, skunk, construction company, businessman, environmental issue"
Tubelight,https://www.imdb.com/title/tt5882970/,"brother brother relationship, dance, shoes, ice cream, vintage car, jump, battle, hope, faith, magician, bottle, nonviolence, uncle, little boy, india, hostage, phone number, departure, recruitment, army, boots, photograph, stone, catapult, soda, mental disability, photo studio, river, coffin, soldier, gunfight, bomb, sky, horse, classroom, earthquake, slap, priest, punch, force, innocent, cycle, mountain, rejection, 1960s"
The Survival of Humanity,https://www.imdb.com/title/tt1517489/,"child spy, machete cortez character, child thwarting a crime, strong female, female protagonist, the weinstein company, slimehouse, male antagonist, robot dog, xbox 360, xbox 360 controller, playing xbox 360, apple macintosh computer, vomiting, title directed by male, female pedal pumping, spy, female secret agent, breath holding contest, spying, james bond spoof, aromascope, sequel, secret agent, fourth part, espionage"
Dance Flick,https://www.imdb.com/title/tt1153706/,"reference to pubic hair, female flatulence, parody comedy, dance, african american, rap, parody, overalls, high school, urination, childbirth, wardrobe malfunction, teenager, teacher, teacher's pet, spoof, single mother, school, rapper, innuendo, hip hop, gay, gangsta, cross dressing, child abuse, breakdance, audition"
S. Darko,https://www.imdb.com/title/tt1231277/,"year 1995, friend, time travel, period in title, direct to video sequel to theatrical movie, small town, existentialism, sequel, second part, character name in title"
Singularity,https://www.imdb.com/title/tt7312940/,"robot, robot sci fi, artificial intelligence, artificial intelligence sci fi, psychotronic film, 2020s"
Judwaa 2,https://www.imdb.com/title/tt5456546/,"re make, twin brother, ganesh festival, brother brother reunion, posing as twin brother, sequel, sock, socks, man in socks, white socks, someone in socks, men's socks, male feet in socks, male socked feet, ragging, hazing, man forced to strip, forced to strip, male forced to strip, forced to stand, forced strip, stripped by force, force someone to undress"
Day of the Dead: Bloodline,https://www.imdb.com/title/tt3053228/,"post apocalypse, zombie, zombie apocalypse, bully comeuppance, sick child, underground bunker, grindhouse film, gore, intelligent zombie, stalker, scientist, vaccine, zombie horror, zombie pandemic, horror movie remake, remake, blood on camera lens, hospital, humvee, psychotronic film, five word title, graphic violence, rapist, military installation, female doctor, greenhouse, f word, profanity"
Larry the Cable Guy: Health Inspector,https://www.imdb.com/title/tt0462395/,"villainess, reference to pubic hair, city, restaurant, health inspector, food poisoning, undercover, diner, fired from a job, male female relationship, wheelchair, truck, toilet, syringe, sister sister relationship, shopping mall, scene during end credits, scatological humor, restroom, orlando florida, neighbor, mother daughter relationship, mental retardation, mayor, male nudity, interracial romance, flatulence, fake injury, dream sequence, disguise, contest, cockroach, breaking the fourth wall, bar, car theft, androgyny, character name in title"
Dumb and Dumberer: When Harry Met Lloyd,https://www.imdb.com/title/tt0329028/,"seven word title, punctuation in title, dream girl, crush, swimming pool, bathroom, covered in mud, twin sister, ferrari, best friend, younger version of character, parade, arrest, parade float, treasure chest, outtakes during end credits, red ferrari, scene during end credits, melted chocolate, childbirth, year 1969, police car, well, backyard, cassette tape, tape recording, handcuffs, handcuffed to a chair, bully, punk, interracial romance, janitor, father son relationship, mother son relationship, scene during opening credits, scene before opening credits, ketchup, dog, ice cream truck, looking in a window, car crash, telephone call, telephone booth, special needs child, school bus, special needs, special needs class, chased by a dog, rottweiler, chance meeting"
Feardotcom,https://www.imdb.com/title/tt0295254/,"bound and gagged, torture, snuff film, vengeful ghost, stabbed in the back, shot in the chest, hostage, falling from height, car crash, blindfold, scalpel, operating table, video camera, website, cockroach, internet, tied to a table, tied to a chair, hung by one's wrists, bondage gear, naked dead woman, kidnapping, evil doctor, pet cat, dead body in a bathtub, torture device, dead body in water, camera shot of a woman's bare feet, hand over mouth, gagged, suspended by arms, bound and blindfolded, camera shot of a woman's feet in high heels, neo noir, subway tunnel, hemophilia, website in title, writing in blood, thrown through a windshield, threatened with a knife, suicide, suffocation, stalking, stabbed in the neck, shot in the leg, severed arm, police station, police detective, pistol, nosebleed"
Recep Ivedik 5,https://www.imdb.com/title/tt6439558/,"skopje macedonia, north macedonia, skopje, turkey the country, athletic director, long jump, doping, bus, barbell, wrestling, olympic games"
365 Days,https://www.imdb.com/title/tt10886166/,"oral sex, sex scene, female star appears nude, abducted woman, female full frontal nudity, male nudity, sex on a boat, stockholm syndrome, female masturbation, oral sex on a plane, captive, doggystyle sex position, missionary position sex, cowgirl sex position, masturbation, female masturbation with a vibrator, female nudity, cunnilingus, male pubic hair, mafia boss, snorting cocaine, sex in a bathroom, softcore, boob drop, sex on boat deck, bikini, kidnapped woman, club, mafia, kidnapping, sexual assault, erotica, fellatio, male frontal nudity, in love with kidnapper, kidnapped love interest, pubic hair, penetration, sexual, abuse of power, female rear nudity, man obsessed with a woman, sicily, polish woman, nudity, stewardess, sexual harassment, mobster, criminal, italian mafia"
Jack and Jill,https://www.imdb.com/title/tt0810913/,"worst picture razzie winner, basketball court, pet hamster, scene during opening credits, thanksgiving, sneeze, twins, woman played by man, commercial, gender disguise, actor, cruise ship, date, actor playing himself, actor playing female role, twin brother and sister, elizabeth i character, tickling, character names as title, forenames as title, basketball, basketball ball, basketball game, basketball hoop, basketball player, basketball jersey, national basketball association, nba, spalding, los angeles lakers, sacramento kings, soccer, soccer ball, buick automobile, cadillac automobile, cadillac escalade, dodge the car, honda, honda civic sedan, nissan, toyota, hamster, slimehouse, reference to baby it's cold outside the song, male wearing shorts, buddy comedy, male actor playing a female character, advertising executive, advertising, co written by actor"
The Open House,https://www.imdb.com/title/tt7608028/,"mother son relationship, death of husband, open house, shower scene, unknown killer, death of father, grief, female rear nudity, nudity, photography, main characters killed off, basement, contact lenses, running, close up of eye, rustic setting, no opening credits, teenager, title directed by female, title co directed by female, pouring water on someone, stopwatch"
Hercules in New York,https://www.imdb.com/title/tt0065832/,"central park manhattan new york city, ship, empire state building manhattan new york city, chase, friendship, father son relationship, farce, professor, bodybuilder, lead actor's first film, bare chested male, gangster, mafia, airplane, bear, weightlifting, city name in title, fish out of water, new york city, independent film, character name in title, surprise ending, hercules character, zeus the greek deity, sailor, pretzel, lightning, zoo, mount olympus, hell, chariot, bodybuilding, brawl, muscleman, strongman, tough guy, wrestling, greek mythology, b movie, radio, hades the greek deity, crystal ball, falling into water, taxi driver, athlete, lifting someone into the air, immortality, drugged drink, helicopter, newspaper headline"
Far Cry,https://www.imdb.com/title/tt0400426/,"based on video game, murderess, murder, woman murders a man, man tied up, tied back to back, german exploitation, exploitation film, z movie, soldier, live action video game adaptation, live action adaptation, island, journalist, mercenary, military, boat, super soldier, neck breaking, woman's neck broken, shot in the eye, villainess, boat chase, humvee, gene manipulation, fight, reporter, human experiment, scientist, cult film, mad scientist, hand grenade, exploding helicopter, exploding car, exploding boat, tropical island, genetic experimentation, genetic engineering"
Captain America,https://www.imdb.com/title/tt0103923/,"president of the united states, conspiracy, femme fatale, nazi, fish out of water, super strength, world war two, hand to hand combat, action hero, frozen alive, shield, super soldier, based on comic book, superhero, year 1936, year 1943, year 1993, abduction, rome italy, newspaper reporter, washington d.c., the white house washington d.c., mutation, secret door, human experimentation, father daughter relationship, culture shock, motorcycle, fortress, car theft, dual role, incarceration, italy, alaska, california, terrorism, terrorist, terrorist plot, duel, martial arts, fistfight, masked man, female scientist, death of mother, rat, redondo beach california, secret entrance, rocket, hand over mouth, interwar period"
The NeverEnding Story III,https://www.imdb.com/title/tt0110647/,"sequel by name only, cult film, playing guitar, new kid in school, destruction, gnome, martial arts, fistfight, fireworks, high fantasy, slimehouse, magical book, metafiction, world, group, boy, book, bully, school library, sword and sorcery, third in trilogy, part of trilogy, talking rock, anger, numbered sequel, low budget film, flashback, librarian, hatred, hairdo, cynicism, magic, stepbrother stepsister relationship, wish, wish fulfillment, telescope, teenage boy, shopping mall, selfishness, puppet, karate, immaturity, high school, halloween, greed, good versus evil, fire, fear, explosion, evil plot"
The Starving Games,https://www.imdb.com/title/tt2403029/,"parody, bloopers during credits, comedic sex scene, superhero, girl farting, landmine, hilarious peak of comedy, teenage girl as protagonist, reference to avatar, parody of cult film, superhero sci fi, parody comedy, game, pickle, fight, spoof, gay, flatulence, cheerleader, baguette, torso cut in half, berries, arrow in the chest, human shield, finger bent backward, foot fetish, condom, 3d glasses, simulated sex, giant cake, nike swoosh, acne, rainbow, pinata, orange, woods, surveillance camera, glass eye, scar, instant replay, fireball, weed whacker, knapsack, body cut in half, gay stereotype, coward, outdoor toilet, defecation, foot in ass, catatonia"
Daddy Day Camp,https://www.imdb.com/title/tt0462244/,"child vomiting, summer camp, vomiting, toilet, sequel, second part, slimehouse, part of duology, day camp, revolution studios, african american, son, competition, mullet, tween girl, wall, skunk, estranged father, woods, cheating, family relationships, grandfather grandson relationship, father son relationship, colonel, rivalry, slapstick comedy"
Goal! III,https://www.imdb.com/title/tt0499487/,"soccer sport, world cup, soccer movie, wedding party, wedding ceremony, stadium, sports team, sports star, sports fan, split screen, speech, soccer, soccer stadium, soccer player, soccer match, soccer fan, soccer coach, photo shoot, penalty shootout, penalty kick, nightclub, marriage proposal, male bonding, loss of loved one, loss of friend, little girl, funeral, funeral wake, father daughter relationship, cgi, best man, archive footage, third part, sequel"
Left Behind,https://www.imdb.com/title/tt2467046/,"faith, product placement, disaster film, chaos, bible quote, shrine, obese man, breakdancing, riot, shower, church, hospital, apocalypse, prophecy, bible, aircraft cockpit, english, one day timespan, new york city, religious film, copilot, epilogue, muslim man, fuel leak, car, u.s. car, ford, ford motor vehicle, ford car, ford f 150, swedish car, saab, saab motor vehicle, saab 9 3, commercial air travel, cameo, convertible, dystopian sci fi, world, group, female pedal pumping, adultery, suburb, conspiracy theorist, abandoned house, wallet, southern accent, drug addict, alzheimer's disease, little person"
Kazaam,https://www.imdb.com/title/tt0116756/,"bathing, glass of water, rapping, wrecking ball, mother son relationship, bicycle, fight, nightclub, bully, spray paint, one against many, falling to death, basketball, rapper, father son reunion, brought back to life, music piracy, single mother, robbery, crime boss, divorce, product placement, truancy, skipping school, boom box, genie, one word title, wish fulfillment, hamburger, father son relationship, death of child, character name in title, title spoken by character, boy, warehouse, wish, magic, singer, firefighter, child kidnapping, falling from height, bed, ice cream, bodyguard, tutor, elevator shaft, junk food, toast, rescue, brawl"
Rollerball,https://www.imdb.com/title/tt0073631/,"dystopia, fictional sport, defiance, resentment, conspiracy, courage, hero, corporation, future, based on short story, sports team, corporate executive, tournament, fistfight, forced retirement, violence, title spoken by character, multinational corporation, ball, environmental destruction, husband wife relationship, cheering audience, coma, ex husband ex wife relationship, head injury, roller skates, chanting someone's name, motorcyclist, vegetative state, dysfunctional marriage, reminiscence, cynicism, athlete, fight, fighting the system, coach, hit by a motorcycle, retribution, brutality, murder, friendship, orchestral music score, pill, motorcycle accident, artificial intelligence, super computer, competition, helmet, training, blood splatter"
Bratz,https://www.imdb.com/title/tt0804452/,"teen protagonist, intentionally misspelled title, flash forward, female friendship, convertible, bumping into someone, soccer, cheerleading squad, video camera, alarm clock, fashionista, sign language, vibration, headphones, music teacher, blonde, interracial friendship, interracial relationship, piano playing, boyfriend girlfriend relationship, classroom, mean girl, pet dog, spaghetti, brunette, bust sculpture, throwing food, principal, bullying, cctv, memory stick, high school clique, facial, cell phone, shopping, african american, asian american, audition, contortionist, violin, popularity, makeup, applying makeup, nerd, jock, martial artist, fistfight, reference to myspace, hot tub, hit in the groin"
Jaws: The Revenge,https://www.imdb.com/title/tt0093300/,"shark, shark attack, 1980s, killer shark, animal monster, underwater scene, revenge, sea, christmas, death of brother, great white shark, funeral, sharksploitation, nipples visible through clothing, watercraft, submersible, horror icon, sequel, fourth part, lifting someone into the air, creature feature, shark feature, famous score, slow motion scene, male nudity, lifting a male into the air, lifting a female into the air, aviation, giant shark, family relationships, sequel to cult favorite, island, boat, woman killed by a shark, three word title, death of uncle, giant animal, death of fiance, caribbean sea, shark hunter, heart attack, vengeance, banana boat, human versus shark, husband wife relationship, mother son relationship, marine biologist, reference to norman rockwell, animal attack, begins with a dream"
Troll 2,https://www.imdb.com/title/tt0105643/,"corn, green fluid, mediocrity, inconsistency, sexual innuendo, person on fire, singing in a car, obscene finger gesture, talking while driving, second part, b movie, superficiality, green substance, dumbness, awkwardness, seduction, incoherence, electronic music score, urination, vegetarian, skateboard, sheriff, reverse footage, pudding, fire extinguisher, weightlifting, rocking chair, preacher, hit in the groin, boom box, unofficial sequel, goblin, troll, bad guys win, watching tv, sport utility vehicle, color, eccentricity, unintentional humor, child in jeopardy, man wears eyeglasses, woman wears eyeglasses, boy wears eyeglasses, the color green, violence, grindhouse film, horror b movie, midnight movie, surrealism, sequel by name only"
BloodRayne,https://www.imdb.com/title/tt0383222/,"medieval times, human vampire hybrid, collecting blood, breast licking, bare chested male, huntress, femme fatale, stylized violence, hybrid, female human vampire hybrid, character name as title, psychotronic film, 18th century, carnival flyer, no reflection, stabbed in the heart, dead body turns to dust, walking on stilts, scalded, cutting the skin, sheep, drinking blood, rapid healing, captivity, tortured for entertainment, cross on a mountain top, cross pendant, nightmare, bitten on the neck, neuschwanstein castle, hit with a bottle, impaled by a sword, disemboweled, covered wagon, horse drawn wagon, cremation, come here hand gesture, key, archer, close up of eye, throwing knife, pokies, female topless nudity, draining blood, suspended by arms, biting off someone's ear, immolation, burnt by sunlight, locked in a cell, seeing mother murdered"
Steel,https://www.imdb.com/title/tt0120207/,"african american, african american protagonist, good versus evil, one man army, action hero, vigilante, crime fighter, arms dealer, los angeles california, based on comic book, paraplegic, character name in title, one word title, grandmother grandson relationship, sledgehammer, ghetto, brother brother relationship, abduction, villain, uncle nephew relationship, gang, junkyard, military, soldier, female soldier, terrorist, explosion, reference to shaft, reference to superman, reference to james brown, reference to batman, tall man, one against many, hero, laser gun, train, police chase, crushed to death, gangster, basketball, shootout, tank, bank robbery, exploding helicopter, wheelchair, superhero, magnet, dc comics, black superhero, souffle"
3 Ninjas: High Noon at Mega Mountain,https://www.imdb.com/title/tt0118539/,"hostile takeover, machine gun, die hard scenario, disguised as a nun, ak 47, explosion, wrestler, birthday party, violence, child martial arts, ninja, ninja army, child in jeopardy, fbi federal bureau of investigation, slimehouse, villainess, close up of eyes, amusement park, wrestler as actor, birthday, 1990s, martial arts, training, female villain, ninjitsu, katana sword, sword fight, foot chase, fistfight, brawl, taser gun, terrorism, terrorist, tied up, brother brother relationship, night vision, flying kick, boyfriend girlfriend relationship, male female relationship, karate chop, hand to hand combat, tough girl, electric fence, m 16, fbi agent, ship, wrestling, martial artist, tough guy, action hero"
Winnie-the-Pooh: Blood and Honey,https://www.imdb.com/title/tt19623240/,"lesbian couple, stalker, pig, knife, mild female nudity, slasher horror, lesbian, honey, female nudity, slasher, british horror, bear, young man, young woman, blood, gore, bare chested male, cabin, woods, stabbed to death, hammer, hogtie, dungarees, denim shirt, flannel shirt, bloody violence, grindhouse film, slasher killer, slasher murderer, characters murdered one by one, characters killed one by one, voice over narration, gratuitous female nudity, f word, head crushed, winnie the pooh character, no ending, unhappy ending, female pedal pumping, villain not really dead cliche, monster horror, burning a corpse, hot tub, getting lost, eeyore character, rabbit character, hostage, corpse, college student, pickup truck"
Jiu Jitsu,https://www.imdb.com/title/tt9624766/,"based on comic, martial arts, martial artist, alien, alien invasion, psychotronic film, two word title, scene before opening credits, prologue, jiu jitsu, kung fu, fistfight, fight, brawl, mixed martial arts, hand to hand combat, punched in the face, punched in the chest, kicked in the face, kicked in the stomach, beating, beaten to death, head butt, fight to the death, showdown, final showdown, based on comic book, grindhouse film, b movie, woods, female martial artist, bilingualism, subtitled scene, translator, comic relief, opening action scene, one against many, two against one, murder, death, violence, mercilessness, held at gunpoint, rescue, escape, ambush, blood, blood splatter, burma, rainforest"
